,bus_id,x,y,average_marginal_price,max_marginal_price,total_load_shedding_mwh,max_load_shedding_mw,worst_shedding_snapshot,scenario,wind_condition,transmission_setting
12706,DE0 19 battery,7.84352082,47.58593203,98760.55469315457,98760.56111829403,0.12408402217107127,0.005170191415321315,2025-04-08 23:00:00,scenario1,notwindy,fixed
12707,DE0 377 battery,6.5120236,49.8835779,98761.49375473504,98761.50009284263,0.12407592258677742,0.005169850909758025,2025-04-08 01:00:00,scenario1,notwindy,fixed
12708,DE0 413 battery,7.179217,51.4218287,98761.81158646615,98761.81718341952,0.12407029451086105,0.005169616387291751,2025-04-08 00:00:00,scenario1,notwindy,fixed
12709,DE0 414 battery,6.56745469,49.80031572,98761.11739374134,98761.12375852138,0.1240345286156106,0.005168126513730821,2025-04-08 00:00:00,scenario1,notwindy,fixed
12710,DE0 345 battery,6.57724345,49.769646,98761.0604828383,98761.0668467247,0.12402685360632293,0.005167808812320905,2025-04-08 00:00:00,scenario1,notwindy,fixed
12711,DE0 41 battery,6.62049148,49.74895729,98760.98571537166,98760.99207881985,0.12402252226569195,0.005167629677456971,2025-04-08 23:00:00,scenario1,notwindy,fixed
12712,DE0 231 battery,7.6927518,50.0263746,98760.50175172118,98760.50816548697,0.12401764210283352,0.005167425541897568,2025-04-08 01:00:00,scenario1,notwindy,fixed
12713,DE0 293 battery,6.70229086,49.8291313,98760.92098693817,98760.9273708624,0.12401264228273963,0.005167217994333818,2025-04-08 00:00:00,scenario1,notwindy,fixed
12714,DE0 344 battery,6.7934258,49.819267,98760.61293996304,98760.61934466653,0.123982875018316,0.0051659766423163165,2025-04-08 23:00:00,scenario1,notwindy,fixed
12715,DE0 402 battery,9.4033277,48.7104265,98759.2375646842,98759.24414393125,0.12397358659852346,0.005165584865679446,2025-04-08 23:00:00,scenario1,notwindy,fixed
12716,DE0 252 battery,6.81357002,49.72478897,98760.3317828161,98760.33820288109,0.12395795796242731,0.005164937831975171,2025-04-08 23:00:00,scenario1,notwindy,fixed
12717,DE0 339 battery,7.16822951,51.38901495,98760.44015108883,98760.44575814351,0.12394229983403579,0.0051642854420406925,2025-04-08 00:00:00,scenario1,notwindy,fixed
12718,DE0 340 battery,8.6894493,49.3360234,98758.97688107856,98758.9834705796,0.12393086196577142,0.005163805938062756,2025-04-08 23:00:00,scenario1,notwindy,fixed
12719,DE0 63 battery,7.12427479,51.52566009,98760.70468109574,98760.71005299033,0.12392630005893687,0.005163618206971653,2025-04-08 00:00:00,scenario1,notwindy,fixed
12720,DE0 87 battery,7.81601381,49.92208593,98759.53936198365,98759.54585756142,0.12391967500142469,0.0051633454054527085,2025-04-08 00:00:00,scenario1,notwindy,fixed
12721,DE0 429 battery,7.1890594,51.3762059,98759.96360228882,98759.9692156366,0.12389054623462867,0.005162129180028522,2025-04-08 00:00:00,scenario1,notwindy,fixed
12722,DE0 355 battery,6.65076845,51.55370065,98761.01577407354,98761.02115097204,0.12388610204278444,0.005161943016268537,2025-04-08 00:00:00,scenario1,notwindy,fixed
12723,DE0 130 battery,9.42154427,48.67541575,98757.56610876479,98757.57284140673,0.1238094835125194,0.005158752067978075,2025-04-08 23:00:00,scenario1,notwindy,fixed
12724,DE0 396 battery,7.14001556,51.56033591,98759.30601858052,98759.31150555954,0.12378073677682273,0.0051575533902018435,2025-04-08 00:00:00,scenario1,notwindy,fixed
12725,DE0 216 battery,7.24407784,51.3996098,98758.76991932986,98758.77553232359,0.12376312439425755,0.00515681542254699,2025-04-08 00:00:00,scenario1,notwindy,fixed
12726,DE0 79 battery,6.76608183,49.36017538,98758.36503641614,98758.37162467925,0.1237611147207488,0.005156738339334261,2025-04-08 00:00:00,scenario1,notwindy,fixed
12727,DE0 405 battery,6.79703725,49.3344224,98758.22232597583,98758.22891363119,0.12374840940566872,0.0051562056027908,2025-04-08 00:00:00,scenario1,notwindy,fixed
12728,DE0 347 battery,9.40066753,48.66697505,98756.79876822552,98756.80556124653,0.12374041745699774,0.0051558764118390795,2025-04-08 23:00:00,scenario1,notwindy,fixed
12729,DE0 279 battery,6.77270611,49.29065994,98758.15597058901,98758.16256673975,0.1237350061444811,0.005155650599520741,2025-04-08 00:00:00,scenario1,notwindy,fixed
12730,DE0 159 battery,6.99604359,49.3756,98757.98279514346,98757.9894126374,0.12372447537347166,0.005155211418387742,2025-04-08 23:00:00,scenario1,notwindy,fixed
12731,DE0 310 battery,8.66370967,49.36006598,98756.97578285506,98756.98255067233,0.12371636363556904,0.005154873515526866,2025-04-08 23:00:00,scenario1,notwindy,fixed
12732,DE0 234 battery,7.23576952,49.36901935,98757.52504754784,98757.5317015,0.12367480784333715,0.005153142683443137,2025-04-08 23:00:00,scenario1,notwindy,fixed
12733,DE0 21 battery,7.31917955,49.30447295,98757.35830355978,98757.36497333052,0.12367413486364282,0.005153115225875739,2025-04-08 23:00:00,scenario1,notwindy,fixed
12734,DE0 286 battery,9.37101827,48.71912416,98756.08034299342,98756.08720188595,0.12366492166972373,0.005152731258695571,2025-04-08 23:00:00,scenario1,notwindy,fixed
12735,DE0 430 battery,8.62305452,49.35659817,98756.40964430397,98756.41645270027,0.12366204396784675,0.005152608343033664,2025-04-08 23:00:00,scenario1,notwindy,fixed
12736,DE0 5 battery,8.6287573,49.33330975,98755.9308216353,98755.93766688525,0.12361551392200051,0.005150667377685345,2025-04-08 23:00:00,scenario1,notwindy,fixed
12737,DE0 88 battery,7.72920846,49.48267956,98756.42610303329,98756.4328420579,0.12356504326640189,0.005148570041465975,2025-04-08 00:00:00,scenario1,notwindy,fixed
12738,DE0 222 battery,8.41893027,49.63345581,98756.07307449666,98756.07985475223,0.12356283074238698,0.00514847891155943,2025-04-08 00:00:00,scenario1,notwindy,fixed
12739,DE0 359 battery,8.67374198,49.29024034,98755.44900757175,98755.45591003563,0.12356272642536764,0.0051484734032920245,2025-04-08 23:00:00,scenario1,notwindy,fixed
12740,DE0 440 battery,8.6700993,49.3092023,98755.36337613889,98755.37028872568,0.12355762044079047,0.005148260793728266,2025-04-08 23:00:00,scenario1,notwindy,fixed
12741,DE0 173 battery,8.40807255,49.52857903,98755.9437407495,98755.95052777322,0.12354258278934828,0.0051476336525111315,2025-04-08 23:00:00,scenario1,notwindy,fixed
12742,DE0 381 battery,8.3924707,49.5677429,98755.87763688473,98755.8844206341,0.12353084087842475,0.0051471439722927,2025-04-08 23:00:00,scenario1,notwindy,fixed
12743,DE0 263 battery,9.35004856,48.60906051,98754.53998245357,98754.54697282937,0.1235212803088725,0.005146745977010963,2025-04-08 23:00:00,scenario1,notwindy,fixed
12744,DE0 318 battery,7.5430412,51.4531881,98756.20857944434,98756.21435456157,0.12349840908344907,0.0051457885491739165,2025-04-08 00:00:00,scenario1,notwindy,fixed
12745,DE0 277 battery,7.31313698,51.44652643,98756.1972993848,98756.20298509966,0.12349463291360738,0.005145631117361628,2025-04-08 00:00:00,scenario1,notwindy,fixed
12746,DE0 311 battery,8.41564721,49.70576812,98755.22163439739,98755.22848871844,0.12347234464227064,0.005144709647730452,2025-04-08 00:00:00,scenario1,notwindy,fixed
12747,DE0 140 battery,7.42741938,51.42871308,98755.63031785922,98755.63605821712,0.12344749407323177,0.005143667521185531,2025-04-08 00:00:00,scenario1,notwindy,fixed
12748,DE0 74 battery,8.29475858,49.52433517,98755.26480524174,98755.27164045113,0.12344567022363184,0.005143595447772596,2025-04-08 00:00:00,scenario1,notwindy,fixed
12749,DE0 219 battery,7.50699499,51.40138612,98755.39656391174,98755.40230596652,0.12343447898891044,0.005143127048433572,2025-04-08 00:00:00,scenario1,notwindy,fixed
12750,DE0 276 battery,7.26426426,51.57381656,98755.6916661283,98755.69733893742,0.12342860469390549,0.005142881822036404,2025-04-08 00:00:00,scenario1,notwindy,fixed
