line_id,bus0,bus1,number_of_networks_congested,list_of_networks_congested,average_loading_across_networks,maximum_loading_across_networks,min_loading_across_networks,loading_change_vs_fixed,line_length,carrier,bus0_x,bus0_y,country,x_coordinate,y_coordinate
336,DE0 216,DE0 294,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",62.15,62.93,61.37,,8.0442323744111,AC,8.41893027,49.63345581,DE,,
599,DE0 399,DE0 401,2,"germany_scenario2040-ext-TP_windy, germany_scenario2040-ext_windvariability",62.13,62.64,61.63,,4.589166925613812,AC,7.03762331,51.5985365,DE,,
315,DE0 208,DE0 3,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-fixed_windvariability",62.09,63.15,61.04,,7.019456266210064,AC,7.30961213,52.47487779,DE,,
284,DE0 197,DE0 57,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",62.03,63.21,60.85,,2.3370133785533564,AC,9.09166467,49.29456632,DE,,
450,DE0 278,DE0 349,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",62.01,63.45,60.56,,4.740368503545884,AC,6.61492339,51.47639357,DE,,
276,DE0 193,DE0 6,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",62.0,62.68,61.31,,25.582582952675665,AC,7.9926536,51.6838744,DE,,
112,DE0 133,DE0 278,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",61.98,62.44,61.52,,3.624528627476369,AC,6.80375767,50.96583951,DE,,
328,DE0 214,DE0 242,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",61.96,62.04,61.89,,9.2277789148991,AC,8.47102388,50.09739827,DE,,
193,DE0 16,DE0 423,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",61.92,62.06,61.78,,3.9182003756251733,AC,8.43924186,49.25511586,DE,,
44,DE0 112,DE0 214,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",61.92,62.08,61.75,,9.502183776100773,AC,9.51385083,51.25893407,DE,,
463,DE0 284,DE0 45,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",61.91,63.47,60.34,,12.987416972734177,AC,6.85591238,51.67963527,DE,,
369,DE0 236,DE0 401,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",61.88,63.25,60.52,,3.2378802682633663,AC,7.73781377,51.51691365,DE,,
